# File: Ref_veg_carbon_Mg_per_ha.csv
# Title: Reference veg and soil C density for HYDE land cells
# Units: Mg/ha
# Author: moirai
# Description: ref veg soil and veg carbon density (Mg/ha) for hyde land cells in country X glu X land type
# Original source: soil c for sage pot veg; veg c for sage pot veg; reference veg; country raster; new glu raster; hyde land area
# Source: https://github.com/JGCRI/moirai
# Column types: ciicnnnnnn
# ----------
iso,glu_code,land_type,c_type,weighted_average,median_value,min_value,max_value,q1_value,q3_value
nzl,201,301,veg_c (below ground biomass),19,21,0,57,21,26
nzl,201,302,soil_c (0-30 cms),179,190,70,440,140,240
nzl,201,302,veg_c (above ground biomass),68,75,1,199,75,90
nzl,201,302,veg_c (below ground biomass),19,22,0,57,22,26
nzl,201,303,soil_c (0-30 cms),226,190,70,440,140,240
nzl,201,303,veg_c (above ground biomass),70,76,1,201,76,91
nzl,201,303,veg_c (below ground biomass),19,21,0,56,21,25
nzl,201,304,soil_c (0-30 cms),241,190,70,440,140,240
nzl,201,304,veg_c (above ground biomass),75,76,1,202,76,91
nzl,201,304,veg_c (below ground biomass),20,21,0,54,21,25
nzl,201,305,soil_c (0-30 cms),210,190,70,440,140,240
nzl,201,305,veg_c (above ground biomass),71,76,1,200,76,91
nzl,201,305,veg_c (below ground biomass),20,21,0,56,21,25
nzl,201,306,soil_c (0-30 cms),237,190,70,440,140,240
nzl,201,306,veg_c (above ground biomass),68,76,1,200,76,90
nzl,201,306,veg_c (below ground biomass),19,21,0,56,21,25
nzl,201,307,soil_c (0-30 cms),226,190,70,440,140,240
nzl,201,307,veg_c (above ground biomass),69,76,1,200,76,90
nzl,201,307,veg_c (below ground biomass),19,21,0,57,21,26
nzl,201,601,soil_c (0-30 cms),263,260,120,500,220,300
nzl,201,601,veg_c (above ground biomass),66,74,1,146,74,88
nzl,201,601,veg_c (below ground biomass),18,20,0,40,20,24
nzl,201,602,soil_c (0-30 cms),245,260,120,500,220,300
nzl,201,602,veg_c (above ground biomass),70,74,1,145,74,88
nzl,201,602,veg_c (below ground biomass),19,21,0,41,21,25
nzl,201,603,soil_c (0-30 cms),270,260,120,500,220,300
nzl,201,603,veg_c (above ground biomass),65,74,1,145,74,88
nzl,201,603,veg_c (below ground biomass),18,21,0,41,21,25
nzl,201,604,soil_c (0-30 cms),268,260,120,500,220,300
nzl,201,604,veg_c (above ground biomass),73,74,1,147,74,89
nzl,201,604,veg_c (below ground biomass),19,20,0,39,20,24
nzl,201,605,soil_c (0-30 cms),249,260,120,500,220,300
nzl,201,605,veg_c (above ground biomass),71,74,1,146,74,88
nzl,201,605,veg_c (below ground biomass),20,20,0,40,20,24
nzl,201,606,soil_c (0-30 cms),267,260,120,500,220,300
nzl,201,606,veg_c (above ground biomass),66,74,1,145,74,88
nzl,201,606,veg_c (below ground biomass),19,21,0,41,21,25
nzl,201,607,soil_c (0-30 cms),246,260,120,500,220,300
nzl,201,607,veg_c (above ground biomass),68,74,1,145,74,88
nzl,201,607,veg_c (below ground biomass),19,21,0,41,21,25
nzl,201,901,soil_c (0-30 cms),140,140,70,340,110,180
nzl,201,901,veg_c (above ground biomass),46,51,0,156,51,77
nzl,201,901,veg_c (below ground biomass),16,17,0,53,17,26
nzl,201,902,soil_c (0-30 cms),153,140,70,340,110,180
nzl,201,902,veg_c (above ground biomass),50,51,0,157,51,77
nzl,201,902,veg_c (below ground biomass),17,17,0,52,17,26
nzl,201,903,soil_c (0-30 cms),196,140,70,340,110,180
nzl,201,903,veg_c (above ground biomass),61,52,0,160,52,78
nzl,201,903,veg_c (below ground biomass),19,16,0,49,16,24
nzl,201,904,soil_c (0-30 cms),180,140,70,340,110,180
nzl,201,904,veg_c (above ground biomass),44,50,0,155,50,76
nzl,201,904,veg_c (below ground biomass),16,18,0,55,18,27
nzl,201,905,soil_c (0-30 cms),184,140,70,340,110,180
nzl,201,905,veg_c (above ground biomass),55,52,0,159,52,78
nzl,201,905,veg_c (below ground biomass),17,16,0,50,16,25
nzl,201,906,soil_c (0-30 cms),213,140,70,340,110,180
nzl,201,906,veg_c (above ground biomass),76,53,0,163,53,80
nzl,201,906,veg_c (below ground biomass),22,15,0,47,15,23
nzl,201,907,soil_c (0-30 cms),184,140,70,340,110,180
nzl,201,907,veg_c (above ground biomass),53,52,0,158,52,78
nzl,201,907,veg_c (below ground biomass),17,17,0,51,17,25
nzl,201,1001,soil_c (0-30 cms),182,150,70,450,120,210
nzl,201,1001,veg_c (above ground biomass),20,9,0,159,9,32
nzl,201,1001,veg_c (below ground biomass),10,4,0,79,4,16
nzl,201,1002,soil_c (0-30 cms),154,150,70,450,120,210
nzl,201,1002,veg_c (above ground biomass),24,9,0,161,9,32
nzl,201,1002,veg_c (below ground biomass),11,4,0,77,4,15
nzl,201,1003,soil_c (0-30 cms),241,150,70,450,120,210
nzl,201,1003,veg_c (above ground biomass),32,9,0,170,9,34
nzl,201,1003,veg_c (below ground biomass),13,4,0,68,4,13
nzl,201,1004,soil_c (0-30 cms),220,150,70,450,120,210
nzl,201,1004,veg_c (above ground biomass),53,10,0,181,10,36
nzl,201,1004,veg_c (below ground biomass),17,3,0,57,3,11
nzl,201,1005,soil_c (0-30 cms),194,150,70,450,120,210
nzl,201,1005,veg_c (above ground biomass),29,9,0,168,9,33
nzl,201,1005,veg_c (below ground biomass),12,4,0,70,4,14
nzl,201,1006,soil_c (0-30 cms),238,150,70,450,120,210
nzl,201,1006,veg_c (above ground biomass),20,9,0,160,9,32
nzl,201,1006,veg_c (below ground biomass),10,4,0,78,4,15
nzl,201,1007,soil_c (0-30 cms),210,150,70,450,120,210
nzl,201,1007,veg_c (above ground biomass),18,9,0,155,9,31
nzl,201,1007,veg_c (below ground biomass),9,5,0,83,5,16
nzl,201,1301,soil_c (0-30 cms),203,210,110,310,180,230
nzl,201,1301,veg_c (above ground biomass),27,1,1,101,7,49
nzl,201,1301,veg_c (below ground biomass),10,0,0,37,3,18
nzl,201,1302,soil_c (0-30 cms),205,210,110,310,180,230
nzl,201,1302,veg_c (above ground biomass),24,1,1,99,7,48
nzl,201,1302,veg_c (below ground biomass),10,0,0,39,3,19
nzl,201,1303,soil_c (0-30 cms),221,210,110,310,180,230
nzl,201,1303,veg_c (above ground biomass),30,1,1,124,9,60
nzl,201,1303,veg_c (below ground biomass),3,0,0,14,1,7
nzl,201,1305,soil_c (0-30 cms),222,210,110,310,180,230
nzl,201,1305,veg_c (above ground biomass),28,1,1,113,8,55
nzl,201,1305,veg_c (below ground biomass),6,0,0,25,2,12
nzl,201,1306,soil_c (0-30 cms),213,210,110,310,180,230
nzl,201,1306,veg_c (above ground biomass),31,1,1,127,9,62
nzl,201,1306,veg_c (below ground biomass),3,0,0,11,1,5
nzl,201,1307,soil_c (0-30 cms),209,210,110,310,180,230
nzl,201,1307,veg_c (above ground biomass),26,1,1,108,8,53
nzl,201,1307,veg_c (below ground biomass),7,0,0,30,2,14
nzl,201,1501,soil_c (0-30 cms),145,220,170,330,210,250
nzl,201,1501,veg_c (above ground biomass),12,15,2,75,15,31
nzl,201,1501,veg_c (below ground biomass),3,4,0,20,4,8
nzl,201,1502,soil_c (0-30 cms),123,220,170,330,210,250
nzl,201,1502,veg_c (above ground biomass),11,15,2,77,15,32
nzl,201,1502,veg_c (below ground biomass),2,4,0,18,4,7
nzl,201,1503,soil_c (0-30 cms),48,220,170,330,210,250
nzl,201,1503,veg_c (above ground biomass),2,15,2,76,15,32
nzl,201,1503,veg_c (below ground biomass),1,4,0,19,4,8
nzl,201,1505,soil_c (0-30 cms),165,220,170,330,210,250
nzl,201,1505,veg_c (above ground biomass),13,13,1,64,13,27
nzl,201,1505,veg_c (below ground biomass),6,6,1,30,6,13
nzl,201,1506,soil_c (0-30 cms),99,220,170,330,210,250
nzl,201,1506,veg_c (above ground biomass),5,15,2,77,15,32
nzl,201,1506,veg_c (below ground biomass),1,4,0,18,4,7
nzl,201,1507,soil_c (0-30 cms),75,220,170,330,210,250
nzl,201,1507,veg_c (above ground biomass),6,13,1,65,13,27
nzl,201,1507,veg_c (below ground biomass),3,6,1,29,6,12
omn,94,1201,soil_c (0-30 cms),8,20,10,180,20,30
omn,94,1201,veg_c (below ground biomass),1,1,0,33,1,3
omn,94,1202,soil_c (0-30 cms),20,20,10,180,20,30
omn,94,1202,veg_c (above ground biomass),1,0,0,16,0,1
omn,94,1202,veg_c (below ground biomass),1,1,0,26,1,2
omn,94,1203,soil_c (0-30 cms),20,20,10,180,20,30
omn,94,1203,veg_c (below ground biomass),1,1,0,35,1,3
omn,94,1205,soil_c (0-30 cms),20,20,10,180,20,30
omn,94,1205,veg_c (above ground biomass),1,0,0,17,1,1
omn,94,1205,veg_c (below ground biomass),1,1,0,25,1,2
omn,94,1206,soil_c (0-30 cms),10,20,10,180,20,30
omn,94,1206,veg_c (below ground biomass),1,1,0,35,1,3
omn,94,1207,soil_c (0-30 cms),5,20,10,180,20,30
omn,94,1401,soil_c (0-30 cms),11,10,10,90,10,10
omn,94,1401,veg_c (below ground biomass),1,1,0,29,1,1
omn,94,1402,soil_c (0-30 cms),15,10,10,90,10,10
omn,94,1402,veg_c (below ground biomass),1,1,0,28,1,1
omn,94,1405,soil_c (0-30 cms),20,10,10,90,10,10
omn,94,1405,veg_c (below ground biomass),1,1,0,24,1,1
omn,94,1406,soil_c (0-30 cms),11,10,10,90,10,10
omn,94,1406,veg_c (below ground biomass),1,1,0,29,1,1
omn,94,1407,soil_c (0-30 cms),12,10,10,90,10,10
omn,94,1407,veg_c (below ground biomass),1,1,0,29,1,1
pak,85,1501,soil_c (0-30 cms),1,20,20,120,20,20
pak,85,1502,soil_c (0-30 cms),3,20,20,120,20,20
pak,89,201,soil_c (0-30 cms),66,60,30,140,50,70
pak,89,201,veg_c (above ground biomass),12,2,0,94,2,9
pak,89,201,veg_c (below ground biomass),6,1,0,48,1,5
pak,89,202,soil_c (0-30 cms),63,60,30,140,50,70
pak,89,202,veg_c (above ground biomass),8,2,0,93,2,9
pak,89,202,veg_c (below ground biomass),5,1,0,49,1,5
pak,89,203,soil_c (0-30 cms),70,60,30,140,50,70
pak,89,203,veg_c (above ground biomass),1,1,0,69,1,7
pak,89,203,veg_c (below ground biomass),1,1,0,73,1,7
pak,89,205,soil_c (0-30 cms),78,60,30,140,50,70
pak,89,205,veg_c (above ground biomass),26,2,0,101,2,10
pak,89,205,veg_c (below ground biomass),11,1,0,41,1,4
pak,89,207,soil_c (0-30 cms),74,60,30,140,50,70
pak,89,207,veg_c (above ground biomass),20,2,0,98,2,10
pak,89,207,veg_c (below ground biomass),9,1,0,44,1,4
pak,89,401,soil_c (0-30 cms),133,130,70,190,120,160
pak,89,401,veg_c (above ground biomass),23,33,4,109,33,59
pak,89,401,veg_c (below ground biomass),11,16,2,52,16,28
pak,89,402,soil_c (0-30 cms),116,130,70,190,120,160
pak,89,402,veg_c (above ground biomass),29,34,4,113,34,62
pak,89,402,veg_c (below ground biomass),12,14,2,48,14,26
pak,89,403,soil_c (0-30 cms),140,130,70,190,120,160
pak,89,403,veg_c (above ground biomass),40,36,4,118,36,64
pak,89,403,veg_c (below ground biomass),15,13,1,43,13,23
pak,89,406,soil_c (0-30 cms),140,130,70,190,120,160
pak,89,406,veg_c (above ground biomass),40,36,4,118,36,64
pak,89,406,veg_c (below ground biomass),15,13,1,43,13,23
pak,89,407,soil_c (0-30 cms),140,130,70,190,120,160
pak,89,407,veg_c (above ground biomass),40,36,4,118,36,64
pak,89,407,veg_c (below ground biomass),15,13,1,43,13,23
pak,89,901,soil_c (0-30 cms),78,70,30,150,50,80
pak,89,901,veg_c (above ground biomass),10,3,0,83,3,14
pak,89,901,veg_c (below ground biomass),6,2,0,49,2,8
pak,89,902,soil_c (0-30 cms),74,70,30,150,50,80
pak,89,902,veg_c (above ground biomass),9,3,0,80,3,14
pak,89,902,veg_c (below ground biomass),6,2,0,52,2,9
pak,89,905,soil_c (0-30 cms),68,70,30,150,50,80
pak,89,905,veg_c (above ground biomass),10,3,0,81,3,14
pak,89,905,veg_c (below ground biomass),6,2,0,51,2,9
pak,89,907,soil_c (0-30 cms),62,70,30,150,50,80
pak,89,907,veg_c (above ground biomass),6,3,0,76,3,13
pak,89,907,veg_c (below ground biomass),4,2,0,57,2,10
pak,89,1001,soil_c (0-30 cms),122,120,10,270,70,150
pak,89,1001,veg_c (above ground biomass),6,2,0,79,2,11
pak,89,1001,veg_c (below ground biomass),5,2,0,71,2,10
pak,89,1002,soil_c (0-30 cms),107,120,10,270,70,150
pak,89,1002,veg_c (above ground biomass),7,3,0,86,3,12
pak,89,1002,veg_c (below ground biomass),5,2,0,64,2,9
pak,89,1003,soil_c (0-30 cms),85,120,10,270,70,150
pak,89,1003,veg_c (above ground biomass),3,2,0,64,2,9
pak,89,1003,veg_c (below ground biomass),4,3,0,86,3,12
pak,89,1005,soil_c (0-30 cms),151,120,10,270,70,150
pak,89,1005,veg_c (above ground biomass),13,3,0,96,3,13
pak,89,1005,veg_c (below ground biomass),7,2,0,54,2,8
pak,89,1006,soil_c (0-30 cms),112,120,10,270,70,150
pak,89,1006,veg_c (above ground biomass),2,2,0,57,2,8
pak,89,1006,veg_c (below ground biomass),3,3,0,93,3,13
pak,89,1007,soil_c (0-30 cms),144,120,10,270,70,150
pak,89,1007,veg_c (above ground biomass),10,3,0,92,3,13
pak,89,1007,veg_c (below ground biomass),6,2,0,59,2,8
pak,89,1101,soil_c (0-30 cms),54,30,10,170,30,60
pak,89,1101,veg_c (above ground biomass),8,2,0,96,2,8
pak,89,1101,veg_c (below ground biomass),5,1,0,59,1,5
pak,89,1102,soil_c (0-30 cms),37,30,10,170,30,60
pak,89,1102,veg_c (above ground biomass),5,1,0,87,1,8
pak,89,1102,veg_c (below ground biomass),4,1,0,69,1,6
pak,89,1105,soil_c (0-30 cms),49,30,10,170,30,60
pak,89,1105,veg_c (above ground biomass),13,2,0,102,2,9
pak,89,1105,veg_c (below ground biomass),7,1,0,54,1,5
pak,89,1107,soil_c (0-30 cms),25,30,10,170,30,60
pak,89,1107,veg_c (above ground biomass),2,1,0,71,1,6
pak,89,1107,veg_c (below ground biomass),2,1,0,84,1,7
pak,89,1201,soil_c (0-30 cms),63,40,10,380,20,70
pak,89,1201,veg_c (above ground biomass),2,1,0,72,1,2
pak,89,1201,veg_c (below ground biomass),2,1,0,73,1,2
pak,89,1202,soil_c (0-30 cms),39,40,10,380,20,70
pak,89,1202,veg_c (above ground biomass),2,1,0,73,1,2
pak,89,1202,veg_c (below ground biomass),2,1,0,73,1,2
pak,89,1203,soil_c (0-30 cms),14,40,10,380,20,70
pak,89,1203,veg_c (below ground biomass),1,2,0,113,2,3
pak,89,1205,soil_c (0-30 cms),33,40,10,380,20,70
pak,89,1205,veg_c (above ground biomass),2,1,0,68,1,2
pak,89,1205,veg_c (below ground biomass),2,1,0,78,1,2
pak,89,1206,soil_c (0-30 cms),80,40,10,380,20,70
pak,89,1206,veg_c (above ground biomass),2,1,0,57,1,1
pak,89,1206,veg_c (below ground biomass),3,2,0,89,2,2
pak,89,1207,soil_c (0-30 cms),70,40,10,380,20,70
pak,89,1207,veg_c (above ground biomass),2,1,0,59,1,2
pak,89,1207,veg_c (below ground biomass),3,1,0,86,1,2
pak,89,1301,soil_c (0-30 cms),142,140,10,390,110,170
pak,89,1301,veg_c (above ground biomass),4,0,0,62,0,5
pak,89,1301,veg_c (below ground biomass),3,0,0,57,0,5
pak,89,1302,soil_c (0-30 cms),138,140,10,390,110,170
pak,89,1302,veg_c (above ground biomass),4,0,0,59,0,5
pak,89,1302,veg_c (below ground biomass),4,0,0,60,0,5
pak,89,1303,soil_c (0-30 cms),150,140,10,390,110,170
pak,89,1303,veg_c (above ground biomass),3,0,0,48,0,4
pak,89,1303,veg_c (below ground biomass),5,0,0,72,1,6
pak,89,1305,soil_c (0-30 cms),129,140,10,390,110,170
pak,89,1305,veg_c (above ground biomass),3,0,0,69,1,6
pak,89,1305,veg_c (below ground biomass),2,0,0,50,0,4
pak,89,1306,soil_c (0-30 cms),150,140,10,390,110,170
pak,89,1306,veg_c (above ground biomass),3,0,0,48,0,4
pak,89,1306,veg_c (below ground biomass),5,0,0,72,1,6
pak,89,1307,soil_c (0-30 cms),134,140,10,390,110,170
pak,89,1307,veg_c (above ground biomass),3,0,0,72,1,6
pak,89,1307,veg_c (below ground biomass),2,0,0,47,0,4
pak,89,1401,soil_c (0-30 cms),88,20,10,400,20,40
pak,89,1401,veg_c (below ground biomass),1,1,0,28,1,3
pak,89,1402,soil_c (0-30 cms),22,20,10,400,20,40
pak,89,1402,veg_c (below ground biomass),2,1,0,30,1,3
pak,89,1405,soil_c (0-30 cms),40,20,10,400,20,40
pak,89,1405,veg_c (below ground biomass),1,1,0,30,1,3
pak,89,1406,soil_c (0-30 cms),160,20,10,400,20,40
pak,89,1406,veg_c (below ground biomass),1,1,0,31,1,3
pak,89,1407,soil_c (0-30 cms),124,20,10,400,20,40
pak,89,1407,veg_c (below ground biomass),1,1,0,29,1,3
pak,89,1501,soil_c (0-30 cms),8,130,20,300,40,170
pak,89,1502,soil_c (0-30 cms),39,130,20,300,40,170
pak,89,1502,veg_c (below ground biomass),1,1,0,15,1,3
pak,89,1506,soil_c (0-30 cms),1,130,20,300,40,170
pak,97,1201,soil_c (0-30 cms),29,20,10,40,20,40
pak,97,1201,veg_c (below ground biomass),2,1,0,3,1,2
pak,97,1202,soil_c (0-30 cms),23,20,10,40,20,40
pak,97,1202,veg_c (above ground biomass),1,1,0,1,1,1
pak,97,1202,veg_c (below ground biomass),2,1,0,3,1,2
pak,97,1401,soil_c (0-30 cms),13,10,10,40,10,20
pak,97,1401,veg_c (below ground biomass),1,1,0,2,1,1
pak,97,1402,soil_c (0-30 cms),13,10,10,40,10,20
pak,97,1402,veg_c (below ground biomass),1,1,0,2,1,1
pak,102,1201,soil_c (0-30 cms),27,20,10,60,20,30
pak,102,1201,veg_c (above ground biomass),1,1,0,2,1,1
pak,102,1201,veg_c (below ground biomass),1,1,0,2,1,1
pak,102,1202,soil_c (0-30 cms),21,20,10,60,20,30
pak,102,1202,veg_c (above ground biomass),1,1,0,2,1,1
pak,102,1202,veg_c (below ground biomass),1,1,0,2,1,1
pak,102,1205,soil_c (0-30 cms),30,20,10,60,20,30
pak,102,1205,veg_c (above ground biomass),1,1,0,2,1,1
pak,102,1205,veg_c (below ground biomass),1,1,0,2,1,1
pak,102,1207,soil_c (0-30 cms),34,20,10,60,20,30
pak,102,1207,veg_c (above ground biomass),1,0,0,1,1,1
pak,102,1207,veg_c (below ground biomass),2,1,0,3,2,2
pak,102,1401,soil_c (0-30 cms),11,10,10,30,10,10
pak,102,1401,veg_c (below ground biomass),1,1,0,3,1,1
pak,102,1402,soil_c (0-30 cms),13,10,10,30,10,10
pak,102,1402,veg_c (below ground biomass),1,1,0,3,1,1
pak,102,1405,soil_c (0-30 cms),14,10,10,30,10,10
pak,102,1405,veg_c (above ground biomass),1,0,0,1,0,0
pak,102,1405,veg_c (below ground biomass),1,0,0,2,0,0
pak,102,1407,soil_c (0-30 cms),10,10,10,30,10,10
pak,102,1407,veg_c (below ground biomass),1,1,0,3,1,1
pak,104,1002,soil_c (0-30 cms),10,10,10,20,10,10
pak,104,1002,veg_c (below ground biomass),1,1,0,1,1,1
pak,104,1201,soil_c (0-30 cms),29,20,10,160,20,30
pak,104,1201,veg_c (above ground biomass),1,1,0,4,1,2
pak,104,1201,veg_c (below ground biomass),1,1,0,4,1,2
pak,104,1202,soil_c (0-30 cms),21,20,10,160,20,30
pak,104,1202,veg_c (above ground biomass),1,1,0,3,1,2
pak,104,1202,veg_c (below ground biomass),1,1,0,4,1,2
pak,104,1203,soil_c (0-30 cms),14,20,10,160,20,30
pak,104,1203,veg_c (above ground biomass),1,1,0,3,1,1
pak,104,1203,veg_c (below ground biomass),1,1,0,5,1,2
pak,104,1205,soil_c (0-30 cms),17,20,10,160,20,30
pak,104,1205,veg_c (above ground biomass),1,1,0,3,1,2
pak,104,1205,veg_c (below ground biomass),1,1,0,4,1,2
pak,104,1206,soil_c (0-30 cms),10,20,10,160,20,30
pak,104,1206,veg_c (below ground biomass),1,1,0,6,1,3
pak,104,1207,soil_c (0-30 cms),18,20,10,160,20,30
pak,104,1207,veg_c (above ground biomass),1,1,0,3,1,1
pak,104,1207,veg_c (below ground biomass),1,1,0,5,1,2
pak,104,1401,soil_c (0-30 cms),12,10,10,160,10,20
pak,104,1401,veg_c (below ground biomass),1,1,0,5,1,1
pak,104,1402,soil_c (0-30 cms),12,10,10,160,10,20
pak,104,1402,veg_c (below ground biomass),1,1,0,5,1,1
pak,104,1403,soil_c (0-30 cms),13,10,10,160,10,20
pak,104,1403,veg_c (below ground biomass),1,1,0,5,1,1
pak,104,1405,soil_c (0-30 cms),16,10,10,160,10,20
pak,104,1405,veg_c (below ground biomass),1,1,0,5,1,1
pak,104,1406,soil_c (0-30 cms),13,10,10,160,10,20
pak,104,1406,veg_c (below ground biomass),1,1,0,5,1,1
pak,104,1407,soil_c (0-30 cms),19,10,10,160,10,20
pak,104,1407,veg_c (below ground biomass),1,1,0,5,1,1
pak,107,1101,soil_c (0-30 cms),24,30,10,190,20,50
pak,107,1101,veg_c (above ground biomass),1,2,1,20,2,2
pak,107,1101,veg_c (below ground biomass),1,2,1,31,2,3
pak,107,1102,soil_c (0-30 cms),33,30,10,190,20,50
pak,107,1102,veg_c (above ground biomass),3,2,1,28,2,3
pak,107,1102,veg_c (below ground biomass),2,2,1,23,2,2
pak,107,1105,soil_c (0-30 cms),28,30,10,190,20,50
pak,107,1105,veg_c (below ground biomass),2,3,1,40,3,4
pak,107,1107,soil_c (0-30 cms),23,30,10,190,20,50
pak,107,1107,veg_c (below ground biomass),1,3,1,40,3,4
pak,107,1201,soil_c (0-30 cms),16,20,10,190,10,40
pak,107,1201,veg_c (above ground biomass),1,1,0,5,1,1
pak,107,1201,veg_c (below ground biomass),1,1,0,9,1,2
pak,107,1202,soil_c (0-30 cms),21,20,10,190,10,40
pak,107,1202,veg_c (above ground biomass),1,1,0,7,1,2
pak,107,1202,veg_c (below ground biomass),1,1,0,8,1,2
pak,107,1205,soil_c (0-30 cms),35,20,10,190,10,40
pak,107,1205,veg_c (above ground biomass),1,1,0,5,1,1
pak,107,1205,veg_c (below ground biomass),2,1,0,9,1,2
pak,107,1207,soil_c (0-30 cms),18,20,10,190,10,40
pak,107,1207,veg_c (above ground biomass),1,1,0,6,1,2
pak,107,1207,veg_c (below ground biomass),1,1,0,9,1,2
pak,107,1401,soil_c (0-30 cms),14,10,10,130,10,20
pak,107,1401,veg_c (below ground biomass),1,1,1,4,1,2
pak,107,1402,soil_c (0-30 cms),15,10,10,130,10,20
pak,107,1402,veg_c (below ground biomass),1,1,1,4,1,2
pak,107,1405,soil_c (0-30 cms),15,10,10,130,10,20
pak,107,1405,veg_c (below ground biomass),1,1,1,4,1,2
pak,107,1407,soil_c (0-30 cms),16,10,10,130,10,20
pak,107,1407,veg_c (below ground biomass),1,1,1,4,1,2
pan,135,101,soil_c (0-30 cms),171,120,30,490,80,160
pan,135,101,veg_c (above ground biomass),72,67,0,192,67,92
pan,135,101,veg_c (below ground biomass),18,17,0,49,17,24
pan,135,102,soil_c (0-30 cms),123,120,30,490,80,160
pan,135,102,veg_c (above ground biomass),61,67,0,192,67,92
pan,135,102,veg_c (below ground biomass),16,17,0,49,17,24
pan,135,103,soil_c (0-30 cms),141,120,30,490,80,160
pan,135,103,veg_c (above ground biomass),70,67,0,192,67,92
pan,135,103,veg_c (below ground biomass),18,17,0,49,17,24
pan,135,104,soil_c (0-30 cms),136,120,30,490,80,160
pan,135,104,veg_c (above ground biomass),51,67,0,191,67,92
pan,135,104,veg_c (below ground biomass),13,18,0,50,18,24
pan,135,105,soil_c (0-30 cms),170,120,30,490,80,160
pan,135,105,veg_c (above ground biomass),67,67,0,192,67,92
pan,135,105,veg_c (below ground biomass),17,17,0,49,17,24
pan,135,106,soil_c (0-30 cms),178,120,30,490,80,160
pan,135,106,veg_c (above ground biomass),82,67,0,191,67,92
pan,135,106,veg_c (below ground biomass),22,18,0,50,18,24
pan,135,107,soil_c (0-30 cms),178,120,30,490,80,160
pan,135,107,veg_c (above ground biomass),61,66,0,187,66,90
pan,135,107,veg_c (below ground biomass),18,19,0,54,19,26
pan,135,701,soil_c (0-30 cms),149,90,50,230,70,160
pan,135,701,veg_c (above ground biomass),81,60,2,133,60,96
pan,135,701,veg_c (below ground biomass),21,15,1,34,15,25
pan,135,702,soil_c (0-30 cms),67,90,50,230,70,160
pan,135,702,veg_c (above ground biomass),38,61,2,134,61,96
pan,135,702,veg_c (below ground biomass),10,15,1,34,15,24
pan,135,705,soil_c (0-30 cms),150,90,50,230,70,160
pan,135,705,veg_c (above ground biomass),81,60,2,133,60,96
pan,135,705,veg_c (below ground biomass),21,15,1,34,15,25
pan,135,707,soil_c (0-30 cms),150,90,50,230,70,160
pan,135,707,veg_c (above ground biomass),81,60,2,133,60,96
pan,135,707,veg_c (below ground biomass),21,15,1,34,15,25
pan,135,901,soil_c (0-30 cms),72,70,70,80,70,70
pan,135,901,veg_c (above ground biomass),6,4,3,14,4,10
